SID,SEASON,NAME,ISO_TIME,LAT,LON,WMO_WIND,WMO_PRES,SUBBASIN,IMD_STAGE
2019301N05081,2019,MAHA,2019-11-01 06:00:00,15.2,70.4,55.0,990.0,AS,Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-01 09:00:00,15.3,70.0,55.0,990.0,AS,Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-01 12:00:00,15.5,69.7,50.0,992.0,AS,Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-01 15:00:00,15.7,69.4,50.0,992.0,AS,Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-01 18:00:00,15.9,69.1,50.0,992.0,AS,Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-01 21:00:00,16.0,68.9,50.0,992.0,AS,Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-02 00:00:00,16.2,68.6,50.0,992.0,AS,Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-02 03:00:00,16.3,68.4,50.0,992.0,AS,Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-02 06:00:00,16.6,68.2,50.0,992.0,AS,Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-02 09:00:00,16.8,67.9,50.0,992.0,AS,Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-02 12:00:00,17.0,67.6,55.0,990.0,AS,Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-02 15:00:00,17.1,67.3,55.0,990.0,AS,Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-02 18:00:00,17.2,67.1,60.0,988.0,AS,Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-02 21:00:00,17.4,66.8,60.0,988.0,AS,Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-03 00:00:00,17.5,66.6,60.0,988.0,AS,Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-03 03:00:00,17.5,66.4,60.0,988.0,AS,Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-03 06:00:00,17.6,66.2,60.0,988.0,AS,Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-03 09:00:00,17.6,65.9,65.0,984.0,AS,Very Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-03 12:00:00,17.7,65.7,70.0,982.0,AS,Very Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-03 15:00:00,17.8,65.5,75.0,978.0,AS,Very Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-03 18:00:00,17.9,65.4,80.0,974.0,AS,Very Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-03 21:00:00,18.0,65.1,85.0,970.0,AS,Very Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-04 00:00:00,18.1,64.9,90.0,966.0,AS,Extremely Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-04 03:00:00,18.3,64.6,90.0,966.0,AS,Extremely Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-04 06:00:00,18.6,64.4,90.0,966.0,AS,Extremely Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-04 09:00:00,18.7,64.2,95.0,962.0,AS,Extremely Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-04 12:00:00,18.9,64.1,100.0,956.0,AS,Extremely Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-04 15:00:00,19.2,63.9,100.0,956.0,AS,Extremely Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-04 18:00:00,19.3,63.7,100.0,956.0,AS,Extremely Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-04 21:00:00,19.4,63.6,100.0,956.0,AS,Extremely Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-05 00:00:00,19.5,63.5,90.0,966.0,AS,Extremely Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-05 03:00:00,19.6,63.5,85.0,970.0,AS,Very Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-05 06:00:00,19.7,63.6,80.0,974.0,AS,Very Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-05 09:00:00,19.7,63.7,80.0,974.0,AS,Very Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-05 12:00:00,19.8,64.0,70.0,982.0,AS,Very Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-05 15:00:00,19.8,64.3,70.0,982.0,AS,Very Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-05 18:00:00,19.8,64.8,70.0,982.0,AS,Very Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-05 21:00:00,19.8,65.3,70.0,982.0,AS,Very Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-06 00:00:00,19.8,65.6,60.0,988.0,AS,Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-06 03:00:00,19.7,66.0,55.0,990.0,AS,Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-06 06:00:00,19.7,66.4,50.0,994.0,AS,Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-06 09:00:00,19.6,66.9,50.0,994.0,AS,Severe Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-06 12:00:00,19.6,67.5,45.0,996.0,AS,Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-06 15:00:00,19.6,68.1,40.0,998.0,AS,Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-06 18:00:00,19.6,68.5,40.0,998.0,AS,Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-06 21:00:00,19.6,69.0,35.0,1000.0,AS,Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-07 00:00:00,19.7,69.6,30.0,1003.0,AS,Deep Depression
2019301N05081,2019,MAHA,2019-11-07 03:00:00,19.9,70.1,30.0,1003.0,AS,Deep Depression
2019301N05081,2019,MAHA,2019-11-07 06:00:00,20.1,70.4,25.0,1005.0,AS,Depression
2019301N05081,2019,MAHA,2019-11-07 09:00:00,20.2,70.8,20.0,1005.0,AS,Depression
2019301N05081,2019,MAHA,2019-11-07 12:00:00,20.2,71.3,,,AS,Super Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-07 15:00:00,20.3,71.7,,,AS,Super Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-07 18:00:00,20.4,72.0,,,AS,Super Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-07 21:00:00,20.3,72.2,,,AS,Super Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-08 00:00:00,20.2,72.3,,,AS,Super Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-08 03:00:00,20.1,72.4,,,AS,Super Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-08 06:00:00,20.1,72.5,,,AS,Super Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-08 09:00:00,20.2,72.5,,,AS,Super Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-08 12:00:00,20.3,72.5,,,AS,Super Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-08 15:00:00,20.3,72.4,,,AS,Super Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-08 18:00:00,20.3,72.3,,,AS,Super Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-08 21:00:00,20.3,72.3,,,AS,Super Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-09 00:00:00,20.2,72.3,,,AS,Super Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-09 03:00:00,20.1,72.1,,,AS,Super Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-09 06:00:00,19.9,71.9,,,AS,Super Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-09 09:00:00,19.8,71.7,,,AS,Super Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-09 12:00:00,19.8,71.4,,,AS,Super Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-09 15:00:00,19.7,71.2,,,AS,Super Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-09 18:00:00,19.5,70.9,,,AS,Super Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-09 21:00:00,19.4,70.5,,,AS,Super Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-10 00:00:00,19.3,70.1,,,AS,Super Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-10 03:00:00,19.2,69.7,,,AS,Super Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-10 06:00:00,19.2,69.3,,,AS,Super Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-10 09:00:00,19.1,68.9,,,AS,Super Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-10 12:00:00,19.0,68.5,,,AS,Super Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-10 15:00:00,18.7,68.2,,,AS,Super Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-10 18:00:00,18.4,67.9,,,AS,Super Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-10 21:00:00,18.2,67.8,,,AS,Super Cyclonic Storm
2019301N05081,2019,MAHA,2019-11-11 00:00:00,18.1,67.7,,,AS,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-10-28 12:00:00,10.6,118.2,,,MM,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-10-28 15:00:00,10.6,117.9,,,MM,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-10-28 18:00:00,11.1,117.2,,1004.0,MM,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-10-28 21:00:00,11.4,116.7,,,MM,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-10-29 00:00:00,11.7,116.1,,1004.0,MM,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-10-29 03:00:00,12.0,115.5,,,MM,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-10-29 06:00:00,12.2,115.0,,1002.0,MM,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-10-29 09:00:00,12.5,114.5,,,MM,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-10-29 12:00:00,12.7,114.0,,1002.0,MM,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-10-29 15:00:00,12.8,113.4,,,MM,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-10-29 18:00:00,12.9,112.8,35.0,1000.0,MM,Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-10-29 21:00:00,13.1,112.3,,,MM,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-10-30 00:00:00,13.1,111.7,45.0,994.0,MM,Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-10-30 03:00:00,13.2,111.2,,,MM,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-10-30 06:00:00,13.2,110.8,50.0,992.0,MM,Severe Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-10-30 09:00:00,13.2,110.5,,,MM,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-10-30 12:00:00,13.3,110.1,50.0,992.0,MM,Severe Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-10-30 15:00:00,13.4,109.5,,,MM,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-10-30 18:00:00,13.5,108.8,50.0,994.0,MM,Severe Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-10-30 21:00:00,13.5,108.0,,,MM,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-10-31 00:00:00,13.6,107.2,35.0,1000.0,MM,Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-10-31 03:00:00,13.6,106.5,,,MM,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-10-31 06:00:00,13.7,105.9,,1002.0,MM,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-10-31 09:00:00,13.8,105.4,,,MM,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-10-31 12:00:00,13.9,104.9,,1006.0,MM,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-10-31 15:00:00,13.9,104.3,,,MM,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-10-31 18:00:00,14.0,103.6,,1008.0,MM,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-10-31 21:00:00,14.2,102.8,,,MM,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-01 00:00:00,14.3,102.2,,,MM,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-01 03:00:00,14.4,101.8,,,MM,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-01 06:00:00,14.5,101.4,,,MM,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-01 09:00:00,14.5,101.0,,,MM,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-01 12:00:00,14.4,100.7,,,MM,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-01 15:00:00,14.3,100.4,,,MM,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-01 18:00:00,14.2,100.0,,,MM,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-01 21:00:00,14.1,99.6,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-02 00:00:00,14.0,99.3,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-02 03:00:00,13.9,99.0,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-02 06:00:00,13.8,98.8,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-02 09:00:00,13.7,98.6,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-02 12:00:00,13.6,98.3,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-02 15:00:00,13.5,98.0,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-02 18:00:00,13.4,97.6,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-02 21:00:00,13.3,97.2,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-03 00:00:00,13.3,96.7,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-03 03:00:00,13.3,96.3,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-03 06:00:00,13.3,96.0,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-03 09:00:00,13.3,95.7,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-03 12:00:00,13.3,95.4,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-03 15:00:00,13.3,95.1,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-03 18:00:00,13.2,94.8,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-03 21:00:00,13.1,94.5,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-04 00:00:00,13.0,94.1,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-04 03:00:00,12.9,93.7,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-04 06:00:00,12.8,93.2,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-04 09:00:00,12.8,92.7,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-04 12:00:00,12.8,92.3,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-04 15:00:00,12.8,91.9,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-04 18:00:00,12.8,91.6,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-04 21:00:00,12.8,91.3,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-05 00:00:00,12.9,91.1,20.0,1004.0,BB,Depression
2019302N11118,2019,BULBUL:MATMO,2019-11-05 03:00:00,12.9,90.9,25.0,1003.0,BB,Depression
2019302N11118,2019,BULBUL:MATMO,2019-11-05 06:00:00,12.9,90.6,25.0,1003.0,BB,Depression
2019302N11118,2019,BULBUL:MATMO,2019-11-05 09:00:00,13.0,90.4,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-05 12:00:00,13.1,90.1,25.0,1003.0,BB,Depression
2019302N11118,2019,BULBUL:MATMO,2019-11-05 15:00:00,13.1,89.9,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-05 18:00:00,13.1,89.8,25.0,1002.0,BB,Depression
2019302N11118,2019,BULBUL:MATMO,2019-11-05 21:00:00,13.2,89.8,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-06 00:00:00,13.3,89.8,30.0,1001.0,BB,Deep Depression
2019302N11118,2019,BULBUL:MATMO,2019-11-06 03:00:00,13.3,89.8,30.0,1001.0,BB,Deep Depression
2019302N11118,2019,BULBUL:MATMO,2019-11-06 06:00:00,13.3,89.7,30.0,1001.0,BB,Deep Depression
2019302N11118,2019,BULBUL:MATMO,2019-11-06 09:00:00,13.3,89.7,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-06 12:00:00,13.4,89.7,30.0,1000.0,BB,Deep Depression
2019302N11118,2019,BULBUL:MATMO,2019-11-06 15:00:00,13.6,89.6,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-06 18:00:00,13.9,89.6,35.0,998.0,BB,Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-06 21:00:00,14.1,89.4,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-07 00:00:00,14.4,89.3,35.0,998.0,BB,Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-07 03:00:00,14.8,89.1,35.0,998.0,BB,Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-07 06:00:00,15.2,88.7,40.0,996.0,BB,Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-07 09:00:00,15.4,88.4,45.0,995.0,BB,Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-07 12:00:00,15.8,88.2,45.0,994.0,BB,Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-07 15:00:00,16.0,88.0,50.0,992.0,BB,Severe Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-07 18:00:00,16.3,87.8,55.0,989.0,BB,Severe Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-07 21:00:00,16.6,87.7,60.0,986.0,BB,Severe Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-08 00:00:00,17.0,87.7,65.0,983.0,BB,Very Severe Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-08 03:00:00,17.3,87.7,65.0,982.0,BB,Very Severe Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-08 06:00:00,17.7,87.8,70.0,980.0,BB,Very Severe Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-08 09:00:00,18.2,87.8,70.0,980.0,BB,Very Severe Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-08 12:00:00,18.6,87.8,75.0,976.0,BB,Very Severe Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-08 15:00:00,19.1,87.8,75.0,976.0,BB,Very Severe Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-08 18:00:00,19.3,87.7,75.0,976.0,BB,Very Severe Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-08 21:00:00,19.6,87.7,75.0,976.0,BB,Very Severe Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-09 00:00:00,20.0,87.6,75.0,976.0,BB,Very Severe Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-09 03:00:00,20.4,87.6,70.0,980.0,BB,Very Severe Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-09 06:00:00,20.6,87.8,70.0,982.0,BB,Very Severe Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-09 09:00:00,20.9,87.9,70.0,982.0,BB,Very Severe Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-09 12:00:00,21.2,88.1,70.0,982.0,BB,Very Severe Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-09 15:00:00,21.4,88.3,60.0,986.0,BB,Severe Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-09 18:00:00,21.6,88.6,60.0,990.0,BB,Severe Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-09 21:00:00,21.8,89.1,50.0,996.0,BB,Severe Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-10 00:00:00,22.0,89.5,45.0,998.0,BB,Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-10 03:00:00,22.2,89.8,40.0,1000.0,BB,Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-10 06:00:00,22.3,90.1,40.0,1000.0,BB,Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-10 09:00:00,22.4,90.3,30.0,1002.0,BB,Deep Depression
2019302N11118,2019,BULBUL:MATMO,2019-11-10 12:00:00,22.6,90.6,30.0,1002.0,BB,Deep Depression
2019302N11118,2019,BULBUL:MATMO,2019-11-10 15:00:00,22.6,90.8,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-10 18:00:00,22.8,91.1,30.0,1002.0,BB,Deep Depression
2019302N11118,2019,BULBUL:MATMO,2019-11-10 21:00:00,22.9,91.3,,,BB,Super Cyclonic Storm
2019302N11118,2019,BULBUL:MATMO,2019-11-11 00:00:00,23.1,91.5,20.0,1004.0,BB,Depression
2019335N05058,2019,PAWAN,2019-11-30 18:00:00,4.6,58.0,,,AS,Super Cyclonic Storm
2019335N05058,2019,PAWAN,2019-11-30 21:00:00,4.7,57.8,,,AS,Super Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-01 00:00:00,4.8,57.6,,,AS,Super Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-01 03:00:00,4.9,57.5,,,AS,Super Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-01 06:00:00,4.9,57.4,,,AS,Super Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-01 09:00:00,4.9,57.3,,,AS,Super Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-01 12:00:00,5.0,57.2,,,AS,Super Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-01 15:00:00,5.1,57.1,,,AS,Super Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-01 18:00:00,5.2,57.0,,,AS,Super Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-01 21:00:00,5.3,56.9,,,AS,Super Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-02 00:00:00,5.5,56.9,,,AS,Super Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-02 03:00:00,5.7,56.9,,,AS,Super Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-02 06:00:00,5.8,56.9,,,AS,Super Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-02 09:00:00,5.9,56.9,,,AS,Super Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-02 12:00:00,5.9,56.8,25.0,1003.0,AS,Depression
2019335N05058,2019,PAWAN,2019-12-02 15:00:00,6.0,56.8,,,AS,Super Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-02 18:00:00,6.2,56.8,25.0,1002.0,AS,Depression
2019335N05058,2019,PAWAN,2019-12-02 21:00:00,6.3,56.8,,,AS,Super Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-03 00:00:00,6.5,56.9,30.0,1001.0,AS,Deep Depression
2019335N05058,2019,PAWAN,2019-12-03 03:00:00,6.7,56.9,30.0,1000.0,AS,Deep Depression
2019335N05058,2019,PAWAN,2019-12-03 06:00:00,6.9,56.9,30.0,1000.0,AS,Deep Depression
2019335N05058,2019,PAWAN,2019-12-03 09:00:00,7.0,56.9,,,AS,Super Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-03 12:00:00,7.0,57.0,30.0,1000.0,AS,Deep Depression
2019335N05058,2019,PAWAN,2019-12-03 15:00:00,7.0,57.0,,,AS,Super Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-03 18:00:00,7.1,57.1,30.0,1000.0,AS,Deep Depression
2019335N05058,2019,PAWAN,2019-12-03 21:00:00,7.2,57.1,,,AS,Super Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-04 00:00:00,7.3,57.1,30.0,1000.0,AS,Deep Depression
2019335N05058,2019,PAWAN,2019-12-04 03:00:00,7.4,57.1,30.0,1000.0,AS,Deep Depression
2019335N05058,2019,PAWAN,2019-12-04 06:00:00,7.5,57.1,30.0,1000.0,AS,Deep Depression
2019335N05058,2019,PAWAN,2019-12-04 09:00:00,7.6,57.0,,,AS,Super Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-04 12:00:00,7.8,56.9,30.0,1000.0,AS,Deep Depression
2019335N05058,2019,PAWAN,2019-12-04 15:00:00,8.1,56.9,,,AS,Super Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-04 18:00:00,8.6,56.9,30.0,1000.0,AS,Deep Depression
2019335N05058,2019,PAWAN,2019-12-04 21:00:00,9.0,56.7,,,AS,Super Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-05 00:00:00,9.3,56.6,35.0,999.0,AS,Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-05 03:00:00,9.3,56.4,35.0,999.0,AS,Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-05 06:00:00,9.4,56.1,35.0,999.0,AS,Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-05 09:00:00,9.3,55.4,35.0,999.0,AS,Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-05 12:00:00,9.3,55.0,40.0,998.0,AS,Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-05 15:00:00,9.1,54.7,35.0,999.0,AS,Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-05 18:00:00,8.9,54.3,35.0,999.0,AS,Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-05 21:00:00,8.6,53.9,35.0,999.0,AS,Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-06 00:00:00,8.3,53.4,35.0,999.0,AS,Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-06 03:00:00,8.1,53.1,35.0,999.0,AS,Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-06 06:00:00,8.0,52.8,35.0,999.0,AS,Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-06 09:00:00,7.9,52.5,35.0,999.0,AS,Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-06 12:00:00,7.9,52.2,35.0,999.0,AS,Cyclonic Storm
2019335N05058,2019,PAWAN,2019-12-06 15:00:00,7.8,51.6,35.0,999.0,AS,Cyclonic Storm
